0.00000000000000000e+00   2.85385824990536775e-07   1.68635956021444433e+00   1.00000000000000000e+00   5.55055700280214293e+00   5.00000000000000000e-01   1.77617824089668574e+02
1.00501670841679491e-02   2.90951074993432930e-07   1.68636049324894444e+00   1.00000000002939871e+00   5.55056618320897854e+00   5.00000000000000000e-01   1.77618117862687313e+02
2.02013400267557763e-02   2.91177624993437617e-07   1.68637235241070105e+00   1.00000000004796963e+00   5.55068323401441077e+00   5.00000000000000000e-01   1.77621863488461145e+02
3.04545339535169379e-02   2.96634524996222001e-07   1.68637015165656656e+00   9.99999999715512677e-01   5.55066147462082782e+00   5.00000000000000000e-01   1.77621167187866490e+02
4.08107741923882106e-02   2.97072849996239612e-07   1.68636158082551835e+00   9.99999999995559774e-01   5.55057682535852503e+00   5.00000000000000000e-01   1.77618458411472801e+02
5.12710963760241167e-02   3.02441099998934188e-07   1.68636557235560858e+00   1.00000000020626900e+00   5.55061619993882616e+00   5.00000000000000000e-01   1.77619718398042437e+02
6.18365465453596386e-02   3.03086274998972744e-07   1.68637161711856542e+00   1.00000000036202397e+00   5.55067584584654128e+00   5.00000000000000000e-01   1.77621627067089321e+02
7.25081812542163195e-02   3.08365875001578889e-07   1.68636120914308396e+00   1.00000000047487392e+00   5.55057305782496080e+00   5.00000000000000000e-01   1.77618337850398746e+02
8.32870676749586369e-02   3.09212975001645672e-07   1.68636086867987611e+00   1.00000000055479266e+00   5.55056966319646250e+00   5.00000000000000000e-01   1.77618229222286800e+02
9.41742837052104154e-02   3.14418700004179394e-07   1.68635808167815204e+00   1.00000000060992389e+00   5.55054211472600034e+00   5.00000000000000000e-01   1.77617347671232011e+02
1.05170918075647490e-01   3.15462800004280891e-07   1.68637093933519444e+00   1.00000000064681349e+00   5.55066901994219553e+00   5.00000000000000000e-01   1.77621408638150257e+02
1.16278070458871285e-01   3.20599575006748039e-07   1.68636909681875080e+00   1.00000000067062689e+00   5.55065079466431666e+00   5.00000000000000000e-01   1.77620825429258133e+02
1.27496851579375736e-01   3.21825900006887828e-07   1.68636090618190160e+00   1.00000000016500024e+00   5.55056989634775721e+00   5.00000000000000000e-01   1.77618236683128231e+02
1.38828383324621774e-01   3.26913425009307771e-07   1.68636794517675814e+00   1.00000000048930926e+00   5.55063935476814319e+00   5.00000000000000000e-01   1.77620459352580582e+02
1.50273798857227137e-01   3.28317050009491385e-07   1.68637062710857855e+00   1.00000000073546147e+00   5.55066579738135868e+00   5.00000000000000000e-01   1.77621305516203478e+02
1.61834242728283062e-01   3.33355325011864811e-07   1.68636690232161524e+00   1.00000000091921026e+00   5.55062898745241462e+00   5.00000000000000000e-01   1.77620127598477268e+02
1.73510870991810284e-01   3.34931325012096144e-07   1.68636066829455689e+00   1.00000000105383080e+00   5.55056740483827937e+00   5.00000000000000000e-01   1.77618156954824940e+02
1.85304851320365449e-01   3.39935125014437210e-07   1.68636590472704095e+00   1.00000000115038445e+00   5.55061906550211059e+00   5.00000000000000000e-01   1.77619810096067539e+02
1.97217363121810152e-01   3.41678575014720631e-07   1.68636845721240980e+00   1.00000000121797239e+00   5.55064422844865923e+00   5.00000000000000000e-01   1.77620615310357095e+02
2.09249597657251485e-01   3.46647900017029335e-07   1.68636351809045770e+00   1.00000000126397359e+00   5.55059542851126420e+00   5.00000000000000000e-01   1.77619053712360454e+02
2.21402758160169855e-01   3.48558800017369820e-07   1.68636794683544400e+00   1.00000000129427202e+00   5.55063911431171508e+00   5.00000000000000000e-01   1.77620451657974883e+02
2.33678059956743178e-01   3.53498575019651219e-07   1.68635889188833987e+00   1.00000000131346733e+00   5.55054967992164716e+00   5.00000000000000000e-01   1.77617589757492709e+02
2.46076730587380776e-01   3.55572000020052502e-07   1.68635820474457021e+00   1.00000000096109276e+00   5.55054285745462117e+00   5.00000000000000000e-01   1.77617371438547877e+02
2.58600009929478070e-01   3.60497000022320379e-07   1.68636290451607862e+00   1.00000000124808741e+00   5.55058921713456144e+00   5.00000000000000000e-01   1.77618854948305966e+02
2.71249150321404731e-01   3.62723100022782940e-07   1.68636137628640870e+00   1.00000000146434309e+00   5.55057409008589442e+00   5.00000000000000000e-01   1.77618370882748621e+02
2.84025416687741394e-01   3.67638250025041768e-07   1.68636160537820157e+00   1.00000000162446412e+00   5.55057631194226531e+00   5.00000000000000000e-01   1.77618441982152490e+02
2.96930086665771809e-01   3.70017025025570160e-07   1.68636396031959923e+00   1.00000000174069648e+00   5.55059952107782628e+00   5.00000000000000000e-01   1.77619184674490441e+02
3.09964450733247521e-01   3.74927250027824463e-07   1.68636476982722816e+00   1.00000000182318849e+00   5.55060747236086804e+00   5.00000000000000000e-01   1.77619439115547777e+02
3.23129812337437095e-01   3.77453775028420778e-07   1.68636389182774460e+00   1.00000000188023708e+00   5.55059876304304911e+00   5.00000000000000000e-01   1.77619160417377572e+02
3.36427488025472288e-01   3.82364000030675082e-07   1.68635904181722118e+00   1.00000000191852023e+00   5.55055083939244653e+00   5.00000000000000000e-01   1.77617626860558289e+02
3.49858807576003183e-01   3.85038275031343132e-07   1.68635934474684079e+00   1.00000000194331884e+00   5.55055378807503708e+00   5.00000000000000000e-01   1.77617721218401186e+02
3.63425114132177818e-01   3.89958350033606485e-07   1.68636452719598173e+00   1.00000000140655554e+00   5.55060490982500543e+00   5.00000000000000000e-01   1.77619357114400174e+02
3.77127764335957183e-01   3.92770525034345215e-07   1.68635862285648153e+00   1.00000000174061343e+00   5.55054657590571310e+00   5.00000000000000000e-01   1.77617490428982819e+02
3.90968128463780484e-01   3.97710300036626613e-07   1.68636747415402355e+00   1.00000000199460382e+00   5.55063391806557771e+00   5.00000000000000000e-01   1.77620285378098487e+02
4.04947590563593973e-01   4.00655450037437110e-07   1.68635908797744016e+00   1.00000000218457163e+00   5.55055108072425885e+00   5.00000000000000000e-01   1.77617634583176283e+02
4.19067548593257566e-01   4.05619850039741185e-07   1.68636518743692410e+00   1.00000000232405406e+00   5.55061125397510224e+00   5.00000000000000000e-01   1.77619560127203272e+02
4.33329414560340576e-01   4.08697975040626678e-07   1.68635804278195045e+00   1.00000000242434495e+00   5.55054067313118527e+00   5.00000000000000000e-01   1.77617301540197928e+02
4.47734614663324759e-01   4.13691925042958482e-07   1.68636529244188060e+00   1.00000000249474974e+00   5.55061220082036044e+00   5.00000000000000000e-01   1.77619590426251534e+02
4.62284589434224902e-01   4.16903025043922201e-07   1.68636269137381944e+00   1.00000000254282817e+00   5.55058647578464903e+00   5.00000000000000000e-01   1.77618767225108769e+02
4.76980793882642917e-01   4.21926525046281736e-07   1.68636440811676791e+00   1.00000000257461874e+00   5.55060337846264584e+00   5.00000000000000000e-01   1.77619308110804667e+02
4.91824697641270570e-01   4.25270600047326962e-07   1.68635960434616061e+00   1.00000000259485322e+00   5.55055590624705264e+00   5.00000000000000000e-01   1.77617788999905684e+02
5.06817785112853691e-01   4.30328575049718857e-07   1.68635945503152507e+00   1.00000000220874385e+00   5.55055438508402332e+00   5.00000000000000000e-01   1.77617740322688746e+02
5.21961555618634110e-01   4.33810550050851916e-07   1.68636541370038318e+00   1.00000000250653609e+00   5.55061316509341562e+00   5.00000000000000000e-01   1.77619621282989300e+02
5.37257523548281712e-01   4.38903000053276542e-07   1.68636626986264559e+00   1.00000000273142464e+00   5.55062156968854836e+00   5.00000000000000000e-01   1.77619890230033548e+02
5.52707218511336418e-01   4.42517950054497990e-07   1.68636621234998008e+00   1.00000000289835245e+00   5.55062095335234318e+00   5.00000000000000000e-01   1.77619870507274982e+02
