1.00099999999999977e+03 3.16702226231518507e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 1.00300300099999940e+09
9.96007491671874845e+02 3.14335844558459830e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.88070231742802262e+08
9.91039883582917241e+02 3.11987144359539270e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.73359782456200004e+08
9.86097051542665895e+02 3.09655993519751319e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.58868343227042675e+08
9.81178871980062354e+02 3.07342260911246558e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.44592653420367718e+08
9.76285221940361453e+02 3.05045816385955732e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.30529500945742249e+08
9.71415979082057220e+02 3.02766530768268785e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.16675721534530401e+08
9.66571021673824703e+02 3.00504275847768658e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 9.03028198027918458e+08
9.61750228591476116e+02 2.98258924372019646e+04 9.99999999999999778e-01 0.00000000000000000e+00 -1.00000000000000000e+00 8.89583859675541282e+08
9.56953479314933816e+02 2.96030350039409277e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.76339681444551826e+08
9.52180653925215665e+02 2.93818427492043593e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.63292683338972807e+08
9.47431633101438365e+02 2.91623032308696129e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.50439929729188323e+08
9.42706298117834081e+02 2.89444040997808952e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.37778528691413164e+08
9.38004530840781968e+02 2.87281330990546339e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.25305631356998324e+08
9.33326213725855382e+02 2.85134780633900009e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.13018431271422863e+08
9.28671229814882736e+02 2.83004269183846591e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 8.00914163762830973e+08
9.24039462733023925e+02 2.80889676798555192e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 7.88990105319967985e+08
9.19430796685860287e+02 2.78790884531646443e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 7.77243572979378223e+08
9.14845116456501046e+02 2.76707774325502178e+04 1.00000000000000000e+00 0.00000000000000000e+00 -1.00000000000000000e+00 7.65671923721730471e+08
9.10282307402701349e+02 2.74640229004623834e+04 1.00000000000000022e+00 0.00000000000000000e+00 -1.00000000000000000e+00 7.54272553877122283e+08
9.05742255453997359e+02 2.72588132269042108e+04 9.99999999999999778e-01 0.00000000000000000e+00 -1.00000000000000000e+00 7.43042898539247870e+08
