1.00000000000000000e+00   3.60075323073919037e-07   1.28521953286177889e+08   1.67575244128602585e+00
9.84011105761133709e-01   3.60075323073919037e-07   5.92250631461477406e+03   1.66156312808728956e+00
9.68277856261249181e-01   3.60075323073919037e-07   1.54525034929675962e+03   1.64723238479561140e+00
9.52796164023651859e-01   3.60075323073919037e-07   7.06278601530624314e+02   1.63276554055910172e+00
9.37562006925880209e-01   3.60075323073919037e-07   4.05824756741236911e+02   1.61816816186558832e+00
9.22571427154763146e-01   3.60075323073919037e-07   2.64220127413997261e+02   1.60344604396406387e+00
9.07820530178185758e-01   3.60075323073919037e-07   1.86123401385364673e+02   1.58860519858627125e+00
8.93305483733295214e-01   3.60075323073919037e-07   1.38410443537290433e+02   1.57365184406527270e+00
8.79022516830884393e-01   3.60075323073919037e-07   1.07080932593874437e+02   1.55859239192099497e+00
8.64967918775693345e-01   3.60075323073919037e-07   8.53767141640966827e+01   1.54343343410804246e+00
8.51138038202376546e-01   3.60075323073919037e-07   6.97048985600562929e+01   1.52818172703400390e+00
8.37529282126882602e-01   3.60075323073919037e-07   5.80095922710756469e+01   1.51284417754752476e+00
8.24138115013002270e-01   3.60075323073919037e-07   4.90441428989872321e+01   1.49742782628531113e+00
8.10961057853840761e-01   3.60075323073919037e-07   4.20162605341670172e+01   1.48193983147519726e+00
7.97994687267976621e-01   3.60075323073919037e-07   3.64024841899857066e+01   1.46638745098754875e+00
7.85235634610071842e-01   3.60075323073919037e-07   3.18454877907499707e+01   1.45077802496032260e+00
7.72680585095702366e-01   3.60075323073919037e-07   2.80944639836299785e+01   1.43511895775584564e+00
7.60326276940181844e-01   3.60075323073919037e-07   2.49690874340747690e+01   1.41941769870664558e+00
7.48169500511154384e-01   3.60075323073919037e-07   2.23369609760020253e+01   1.40368172576766503e+00
7.36207097494736118e-01   3.60075323073919037e-07   2.00990669064612568e+01   1.38791852495760337e+00
7.24435960074990004e-01   3.60075323073919037e-07   1.81801300924241716e+01   1.37213557271787523e+00
