1.00099999999999977e+03 1.76417638545583031e+04 9.99999997783967087e-01 2.21603296741704628e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.96007491671874845e+02 1.75099455624365546e+04 9.99999997750475766e-01 2.24952401676884395e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.91039883582917241e+02 1.73791122093695813e+04 9.99999997716478739e-01 2.28352121851124907e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.86097051542665895e+02 1.72492564359467797e+04 9.99999997681967567e-01 2.31803222215797615e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.81178871980062354e+02 1.71203709377466512e+04 9.99999997646935035e-01 2.35306479283033306e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.76285221940361453e+02 1.69924484649259357e+04 9.99999997611373259e-01 2.38862681300440674e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.71415979082057220e+02 1.68654818218118162e+04 9.99999997575273580e-01 2.42472628428464847e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.66571021673824703e+02 1.67394638664971317e+04 9.99999997538628560e-01 2.46137132920427715e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.61750228591476116e+02 1.66143875104386716e+04 9.99999997501429649e-01 2.49857019305287529e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.56953479314933816e+02 1.64902457180584315e+04 9.99999997463668855e-01 2.53633124573161657e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.52180653925215665e+02 1.63670315063478538e+04 9.99999997425336962e-01 2.57466298363653321e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.47431633101438365e+02 1.62447379444750386e+04 9.99999997386426087e-01 2.61357403157023496e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.42706298117834081e+02 1.61233581533948909e+04 9.99999997346926905e-01 2.65307314468252650e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.38004530840781968e+02 1.60028853054621559e+04 9.99999997306830757e-01 2.69316921044035592e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.33326213725855382e+02 1.58833126240473684e+04 9.99999997266128759e-01 2.73387125062753207e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.28671229814882736e+02 1.57646333831556803e+04 9.99999997224811477e-01 2.77518842337465764e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.24039462733023925e+02 1.56468409070484922e+04 9.99999997182869915e-01 2.81713002521975726e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.19430796685860287e+02 1.55299285698679596e+04 9.99999997140294528e-01 2.85970549320003238e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.14845116456501046e+02 1.54138897952643019e+04 9.99999997097075544e-01 2.90292440697522771e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.10282307402701349e+02 1.52987180560258403e+04 9.99999997053203526e-01 2.94679649098310961e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.05742255453997359e+02 1.51844068737118814e+04 9.99999997008668484e-01 2.99133161662749037e-09 -1.00000000000000000e+00 1.00000000000000000e+00
9.01224847108853737e+02 1.50709498182882744e+04 9.99999996963460092e-01 3.03653980449934790e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.96729969431826703e+02 1.49583405077657389e+04 9.99999996917568801e-01 3.08243122663149180e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.92257510050740166e+02 1.48465726078408698e+04 9.99999996870983621e-01 3.12901620878731671e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.87807357153876751e+02 1.47356398315398201e+04 9.99999996823694892e-01 3.17630523278414665e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.83379399487182127e+02 1.46255359388646757e+04 9.99999996775691069e-01 3.22430893885168000e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.78973526351484111e+02 1.45162547364424445e+04 9.99999996726961826e-01 3.27303812802609213e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.74589627599724849e+02 1.44077900771766726e+04 9.99999996677496283e-01 3.32250376458031066e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.70227593634206983e+02 1.43001358599016767e+04 9.99999996627282894e-01 3.37271697849102704e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.65887315403854586e+02 1.41932860290393528e+04 9.99999996576311001e-01 3.42368906794298047e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.61568684401485484e+02 1.40872345742585367e+04 9.99999996524568502e-01 3.47543150187110604e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.57271592661099930e+02 1.39819755301369423e+04 9.99999996472044184e-01 3.52795592254108220e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.52995932755180434e+02 1.38775029758255750e+04 9.99999996418725723e-01 3.58127414816890591e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.48741597792006587e+02 1.37738110347157108e+04 9.99999996364601906e-01 3.63539817558002392e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.44508481412982974e+02 1.36708938741083239e+04 9.99999996309659633e-01 3.69034018290867585e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.40296477789979463e+02 1.35687457048859924e+04 9.99999996253887358e-01 3.74611253233802921e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.36105481622686398e+02 1.34673607811872662e+04 9.99999996197272201e-01 3.80272777288171357e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.31935388135980929e+02 1.33667334000834508e+04 9.99999996139801395e-01 3.86019864320741362e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.27786093077308919e+02 1.32668579012578284e+04 9.99999996081461728e-01 3.91853807450311157e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.23657492714077648e+02 1.31677286666872551e+04 9.99999996022240656e-01 3.97775919338666399e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.19549483831063185e+02 1.30693401203261510e+04 9.99999995962124411e-01 4.03787532485934360e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.15461963727829470e+02 1.29716867277928395e+04 9.99999995901099670e-01 4.09889999530402326e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.11394830216160813e+02 1.28747629960582381e+04 9.99999995839153000e-01 4.16084693552867124e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.07347981617507799e+02 1.27785634731368864e+04 9.99999995776269746e-01 4.22373008385582942e-09 -1.00000000000000000e+00 1.00000000000000000e+00
8.03321316760444574e+02 1.26830827477802522e+04 9.99999995712436252e-01 4.28756358925880657e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.99314734978140109e+02 1.25883154491723581e+04 9.99999995647638307e-01 4.35236181454525412e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.95328136105841054e+02 1.24942562466276722e+04 9.99999995581860479e-01 4.41813933958884839e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.91361420478368132e+02 1.24008998492912488e+04 9.99999995515089002e-01 4.48491096460983838e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.87414488927623893e+02 1.23082410058411242e+04 9.99999995447308110e-01 4.55269171350514671e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.83487242780114002e+02 1.22162745041929211e+04 9.99999995378503148e-01 4.62149683722881281e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.79579583854480347e+02 1.21249951712066704e+04 9.99999995308658129e-01 4.69134181722352598e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.75691414459046086e+02 1.20343978723958262e+04 9.99999995237757622e-01 4.76224236890400295e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.71822637389373995e+02 1.19444775116384444e+04 9.99999995165785527e-01 4.83421444519303361e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.67973155925835727e+02 1.18552290308905212e+04 9.99999995092725746e-01 4.90727424011095100e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.64142873831194265e+02 1.17666474099014795e+04 9.99999995018561849e-01 4.98143819241935783e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.60331695348197741e+02 1.16787276659317868e+04 9.99999994943276960e-01 5.05672298931990510e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.56539525197185526e+02 1.15914648534726584e+04 9.99999994866854536e-01 5.13314557020900054e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.52766268573706498e+02 1.15048540639678886e+04 9.99999994789277036e-01 5.21072313048922280e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.49011831146148324e+02 1.14188904255377292e+04 9.99999994710527029e-01 5.28947312543838018e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.45276119053379830e+02 1.13335691027048524e+04 9.99999994630586531e-01 5.36941327413700555e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.41559038902404154e+02 1.12488852961223511e+04 9.99999994549438220e-01 5.45056156345523120e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.37860497766024082e+02 1.11648342423037775e+04 9.99999994467063669e-01 5.53293625209990817e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.34180403180518283e+02 1.10814112133551898e+04 9.99999994383444224e-01 5.61655587472289307e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.30518663143330627e+02 1.09986115167092175e+04 9.99999994298560568e-01 5.70143924609141556e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.26875186110769391e+02 1.09164304948610879e+04 9.99999994212394383e-01 5.78760546532149532e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.23249880995719195e+02 1.08348635251066571e+04 9.99999994124926128e-01 5.87507392017530082e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.19642657165363062e+02 1.07539060192823654e+04 9.99999994036135820e-01 5.96386429142350215e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.16053424438917432e+02 1.06735534235071682e+04 9.99999993946003585e-01 6.05399655727350140e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.12482093085377414e+02 1.05938012179263642e+04 9.99999993854509106e-01 6.14549099786463568e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.08928573821272835e+02 1.05146449164573623e+04 9.99999993761631623e-01 6.23836819983127675e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.05392777808437245e+02 1.04360800665373299e+04 9.99999993667351039e-01 6.33264906093492585e-09 -1.00000000000000000e+00 1.00000000000000000e+00
7.01874616651786141e+02 1.03581022488727485e+04 9.99999993571645041e-01 6.42835479476627308e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.98374002397107347e+02 1.02807070771908111e+04 9.99999993474492865e-01 6.52550693551837283e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.94890847528862082e+02 1.02038901979927014e+04 9.99999993375872642e-01 6.62412734283191124e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.91425064967997400e+02 1.01276472903087142e+04 9.99999993275761834e-01 6.72423820671370906e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.87976568069768518e+02 1.00519740654551897e+04 9.99999993174137791e-01 6.82586205252958456e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.84545270621573650e+02 9.97686626679327310e+03 9.99999993070977977e-01 6.92902174607265054e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.81131086840797707e+02 9.90231966948948866e+03 9.99999992966259188e-01 7.03374049870820062e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.77733931372668394e+02 9.82833008027807955e+03 9.99999992859957887e-01 7.14004187259637968e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.74353719288122079e+02 9.75489333722514493e+03 9.99999992752049982e-01 7.24794978599375551e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.70990366081680577e+02 9.68200530949452514e+03 9.99999992642511604e-01 7.35748851863503372e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.67643787669338508e+02 9.60966189711544212e+03 9.99999992531317439e-01 7.46868271719609928e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.64313900386461455e+02 9.53785903075187525e+03 9.99999992418442507e-01 7.58155740083961730e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.61000620985693558e+02 9.46659267147365608e+03 9.99999992303861940e-01 7.69613796684445952e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.57703866634877613e+02 9.39585881052928926e+03 9.99999992187549536e-01 7.81245019632017983e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.54423554914982901e+02 9.32565346912043969e+03 9.99999992069479648e-01 7.93052026000789456e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.51159603818045753e+02 9.25597269817814595e+03 9.99999991949625300e-01 8.05037472416878775e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.47911931745118522e+02 9.18681257814067067e+03 9.99999991827959289e-01 8.17204055656163917e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.44680457504230503e+02 9.11816921873302272e+03 9.99999991704454749e-01 8.29554513251069207e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.41465100308357023e+02 9.05003875874813639e+03 9.99999991579083813e-01 8.42091624106520071e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.38265779773401050e+02 8.98241736582967860e+03 9.99999991451817505e-01 8.54818209125207863e-09 -1.00000000000000000e+00 1.00000000000000000e+00
6.35082415916182526e+02 8.91530123625646229e+03 9.99999991322628623e-01 8.67737131842307557e-09 -1.00000000000000000e+00 1.00000000000000000e+00
