1.00000000000000000e+00   3.61903506499999993e-07   1.15749269716835335e+08   1.67586890725742332e+00
9.84011105761133709e-01   3.61903506499999993e-07   5.61227612644040528e+03   1.66124625485852540e+00
9.68277856261249181e-01   3.61903506499999993e-07   1.46594072111546484e+03   1.64649695735865542e+00
9.52796164023651859e-01   3.61903506499999993e-07   6.70857312647109893e+02   1.63162656090011482e+00
9.37562006925880209e-01   3.61903506499999993e-07   3.85945525998399148e+02   1.61664097282681585e+00
9.22571427154763146e-01   3.61903506499999993e-07   2.51579682335981772e+02   1.60154630257847530e+00
9.07820530178185758e-01   3.61903506499999993e-07   1.77427163352036416e+02   1.58634866270604302e+00
8.93305483733295214e-01   3.61903506499999993e-07   1.32094393513313122e+02   1.57105438110535500e+00
8.79022516830884393e-01   3.61903506499999993e-07   1.02308346214116909e+02   1.55566985052814788e+00
8.64967918775693345e-01   3.61903506499999993e-07   8.16598697809383225e+01   1.54020158063535906e+00
8.51138038202376546e-01   3.61903506499999993e-07   6.67405556274376295e+01   1.52465617369788875e+00
8.37529282126882602e-01   3.61903506499999993e-07   5.55994495246321137e+01   1.50904029370189985e+00
8.24138115013002270e-01   3.61903506499999993e-07   4.70531642597395674e+01   1.49336068503001962e+00
8.10961057853840761e-01   3.61903506499999993e-07   4.03493911951755777e+01   1.47762415597594665e+00
7.97994687267976621e-01   3.61903506499999993e-07   3.49909305490386586e+01   1.46183767406574283e+00
7.85235634610071842e-01   3.61903506499999993e-07   3.06382836471294091e+01   1.44600795157265494e+00
7.72680585095702366e-01   3.61903506499999993e-07   2.70530869307196760e+01   1.43014235174208038e+00
7.60326276940181844e-01   3.61903506499999993e-07   2.40639074199911143e+01   1.41424777564400084e+00
7.48169500511154384e-01   3.61903506499999993e-07   2.15448440481099261e+01   1.39833141111209502e+00
7.36207097494736118e-01   3.61903506499999993e-07   1.94017035733331937e+01   1.38240044102842008e+00
7.24435960074990004e-01   3.61903506499999993e-07   1.75628595199212540e+01   1.36646208528087487e+00
7.12853030126519460e-01   3.61903506499999993e-07   1.59730380164281289e+01   1.35052354774170547e+00
7.01455298419971229e-01   3.61903506499999993e-07   1.45890229694410589e+01   1.33459204825804889e+00
6.90239803840241861e-01   3.61903506499999993e-07   1.33766215851348420e+01   1.31867473234500898e+00
6.79203632617184416e-01   3.61903506499999993e-07   1.23084861569162989e+01   1.30277869562083271e+00
6.68343917568614554e-01   3.61903506499999993e-07   1.13625289031224384e+01   1.28691091589955264e+00
6.57657837355420383e-01   3.61903506499999993e-07   1.05207479690579220e+01   1.27107824373887124e+00
6.47142615748583006e-01   3.61903506499999993e-07   9.76835003285723680e+00   1.25528760960515240e+00
6.36795520907915691e-01   3.61903506499999993e-07   9.09308578458082906e+00   1.23954540913806843e+00
6.26613864672335263e-01   3.61903506499999993e-07   8.48473998687265230e+00   1.22385802221003304e+00
6.16595001861481973e-01   3.61903506499999993e-07   7.93473875037613396e+00   1.20823169607508452e+00
6.06736329588505208e-01   3.61903506499999993e-07   7.43584155729870844e+00   1.19267236962890988e+00
5.97035286583836755e-01   3.61903506499999993e-07   6.98189944064623624e+00   1.17718581082378737e+00
5.87489352529776521e-01   3.61903506499999993e-07   6.56766319917495256e+00   1.16177754864510896e+00
5.78096047405717961e-01   3.61903506499999993e-07   6.18862918324914180e+00   1.14645289133666961e+00
5.68852930843841254e-01   3.61903506499999993e-07   5.84091595871634706e+00   1.13121692402911789e+00
5.59757601495110002e-01   3.61903506499999993e-07   5.52116351441676834e+00   1.11607450523514951e+00
5.50807696405403169e-01   3.61903506499999993e-07   5.22645142522223249e+00   1.10103027691272537e+00
5.42000890401623692e-01   3.61903506499999993e-07   4.95423141411075996e+00   1.08608865285660716e+00
5.33334895487620697e-01   3.61903506499999993e-07   4.70227177404535279e+00   1.07125382652073875e+00
5.24807460249772317e-01   3.61903506499999993e-07   4.46861118435102966e+00   1.05652975659003601e+00
5.16416369272070797e-01   3.61903506499999993e-07   4.25152020730545566e+00   1.04192020354971926e+00
5.08159442560560337e-01   3.61903506499999993e-07   4.04946911567428014e+00   1.02742865124104288e+00
5.00034534976978251e-01   3.61903506499999993e-07   3.86110067896985321e+00   1.01305839971145129e+00
4.92039535681450646e-01   3.61903506499999993e-07   3.68520739121603969e+00   9.98812497424596213e-01
4.84172367584099095e-01   3.61903506499999993e-07   3.52071186769523248e+00   9.84693766371594892e-01
4.76430986805415457e-01   3.61903506499999993e-07   3.36665057997198502e+00   9.70704814159958129e-01
4.68813382145264967e-01   3.61903506499999993e-07   3.22215952168020747e+00   9.56848029415079515e-01
4.61317574560379084e-01   3.61903506499999993e-07   3.08646221911490892e+00   9.43125555926083936e-01
4.53941616650202884e-01   3.61903506499999993e-07   2.95885931875358654e+00   9.29539380481590793e-01
4.46683592150962816e-01   3.61903506499999993e-07   2.83871953229574014e+00   9.16091277430403750e-01
4.39541615437824218e-01   3.61903506499999993e-07   2.72547192855274645e+00   9.02782816527403553e-01
4.32513831035008400e-01   3.61903506499999993e-07   2.61859908023903243e+00   8.89615396744142917e-01
4.25598413133742748e-01   3.61903506499999993e-07   2.51763124052909149e+00   8.76590241770378364e-01
4.18793565117918043e-01   3.61903506499999993e-07   2.42214113374142048e+00   8.63708424177842105e-01
4.12097519097329890e-01   3.61903506499999993e-07   2.33173945574543096e+00   8.50970856271609510e-01
4.05508535448383500e-01   3.61903506499999993e-07   2.24607090635640949e+00   8.38378261079418596e-01
3.99024902362141776e-01   3.61903506499999993e-07   2.16481068258015785e+00   8.25931269272773494e-01
3.92644935399599548e-01   3.61903506499999993e-07   2.08766140682942325e+00   8.13630366037466635e-01
3.86366977054068861e-01   3.61903506499999993e-07   2.01435038881829875e+00   8.01475904409615469e-01
3.80189396320560868e-01   3.61903506499999993e-07   1.94462720425555124e+00   7.89468077535633417e-01
3.74110588272053013e-01   3.61903506499999993e-07   1.87826157120060300e+00   7.77607004076775299e-01
3.68128973642531110e-01   3.61903506499999993e-07   1.81504140620921306e+00   7.65892725210261638e-01
3.62242998416698270e-01   3.61903506499999993e-07   1.75477115393595118e+00   7.54325103851600010e-01
3.56451133426243905e-01   3.61903506499999993e-07   1.69727024158872974e+00   7.42903922629449709e-01
3.50751873952567683e-01   3.61903506499999993e-07   1.64237173811957882e+00   7.31628885695826847e-01
