0.00000000000000000e+00   5.22044944752348256e-19   0.00000000000000000e+00   0.00000000000000000e+00   0.00000000000000000e+00   0.00000000000000000e+00   0.00000000000000000e+00   0.00000000000000000e+00   0.00000000000000000e+00
1.00501670841679491e-02   5.15793151802854908e-19   8.90269656440230086e+06   4.31434090776842568e+04   3.65704389104113534e+03   5.26819592961596328e+00   5.04758634177288186e+04   3.67259887338704448e+03   5.26819592961596328e+00
2.02013400267557763e-02   5.09458098298709067e-19   3.59771454802262038e+07   1.73351663682344049e+05   1.45162962056712877e+04   1.99046691743254733e+01   2.02681656701373140e+05   1.45774016340721937e+04   1.99046691743254733e+01
3.04545339535169379e-02   5.03028751996738266e-19   8.17681569006618559e+07   3.91662933930940577e+05   3.23926927288775696e+04   4.22324801818539228e+01   4.57631132577110489e+05   3.25277070374409632e+04   4.22324801818539228e+01
4.08107741923882106e-02   4.96511264841980566e-19   1.46813410570670396e+08   6.98938891996191349e+05   5.70791686700731952e+04   7.06835074128811272e+01   8.16129063298008055e+05   5.73148674798014326e+04   7.06835074128811272e+01
5.12710963760241167e-02   4.89898272467689745e-19   2.31642378849072814e+08   1.09584488455053489e+06   8.83444554880851792e+04   1.03791457564000524e+02   1.27874791184683656e+06   8.87060730334491091e+04   1.03791457564000524e+02
6.18365465453596386e-02   4.83207436770588014e-19   3.36775406298795998e+08   1.58287199541714229e+06   1.25941146604915935e+05   1.40229384831663339e+02   1.84585839933375525e+06   1.26452464127815620e+05   1.40229384831663339e+02
7.25081812542163195e-02   4.76428202365653442e-19   4.62722608870741427e+08   2.16027881390192965e+06   1.69594178575463477e+05   1.78758392911868157e+02   2.51755683992126863e+06   1.70277541728212178e+05   1.78758392911868157e+02
8.32870676749586369e-02   4.69561169134712870e-19   6.09982762477929354e+08   2.82811175692051090e+06   2.19008856048165413e+05   2.18263767401464918e+02   3.29369376660226472e+06   2.19885237514712848e+05   2.18263767401464918e+02
9.41742837052104154e-02   4.62614706664635174e-19   7.79042318397166252e+08   3.58621663124506269e+06   2.73875955759033444e+05   2.57769151269372060e+02   4.17389060676833848e+06   2.74965037665352749e+05   2.57769151269372060e+02
1.05170918075647490e-01   4.55584578618776997e-19   9.70374598018962979e+08   4.43417148428719025e+06   3.33858889284981065e+05   2.96384970421543471e+02   5.15745631718544662e+06   3.35179071424898459e+05   2.96384970421543471e+02
1.16278070458871285e-01   4.48476387835950642e-19   1.18443853410499334e+09   5.37134627803660743e+06   3.98610147842822946e+05   3.33363272882287390e+02   6.24346548788164370e+06   4.00178633911123092e+05   3.33363272882287390e+02
1.27496851579375736e-01   4.41297627761567564e-19   1.42167740452401900e+09   6.39689061485614814e+06   4.67770677885070443e+05   3.68083187310572271e+02   7.43074438930200972e+06   4.69603544349903706e+05   3.68083187310572271e+02
1.38828383324621774e-01   4.34040435956639535e-19   1.68251850187283492e+09   7.50960176114610769e+06   5.40944279937236570e+05   3.99969037467034525e+02   8.71770698988924548e+06   5.43056417949794093e+05   3.99969037467034525e+02
1.50273798857227137e-01   4.26712845702721555e-19   1.96737200142886519e+09   8.70811847287702933e+06   6.17741395344703342e+05   4.28613729476566334e+02   1.01026007095436137e+07   6.20146646163051017e+05   4.28613729476566334e+02
1.61834242728283062e-01   4.19316295054453156e-19   2.27662977324603844e+09   9.99077001149255224e+06   6.97749737488242215e+05   4.53681765350122305e+02   1.15833186387234349e+07   7.00460879630342242e+05   4.53681765350122305e+02
1.73510870991810284e-01   4.11859754599848136e-19   2.61066370067693663e+09   1.13557061704757363e+07   7.80562981834321399e+05   4.74972707614329181e+02   1.31575636277703792e+07   7.83591828992106603e+05   4.74972707614329181e+02
1.85304851320365449e-01   4.04334771658960941e-19   2.96982707961865044e+09   1.28005862999953143e+07   8.65721597151674563e+05   4.92273499212738955e+02   1.48224632229959387e+07   8.69078841819471680e+05   4.92273499212738955e+02
1.97217363121810152e-01   3.96753487216914876e-19   3.35445202157184124e+09   1.43230643027843125e+07   9.52809496389697888e+05   5.05569160456894679e+02   1.65751735095113795e+07   9.56504933949734550e+05   5.05569160456894679e+02
2.09249597657251485e-01   3.89125724906447329e-19   3.76484879566022873e+09   1.59205490829948112e+07   1.04140738838118815e+06   5.14910835052923971e+02   1.84125813099583164e+07   1.04544992738763010e+06   5.14910835052923971e+02
2.21402758160169855e-01   3.81436741913016666e-19   4.20130412354725647e+09   1.75896706850722879e+07   1.13100156095418078e+06   5.20251517045125979e+02   2.03306516511648260e+07   1.13539889169290219e+06   5.20251517045125979e+02
2.33678059956743178e-01   3.73711907725421079e-19   4.66408419803653812e+09   1.93276349867633171e+07   1.22122499455300788e+06   5.21866654851417934e+02   2.23260909956128970e+07   1.22598413581214868e+06   5.21866654851417934e+02
2.46076730587380776e-01   3.65939549024397994e-19   5.15343039825652981e+09   2.11305451668346673e+07   1.31156454375312175e+06   5.19831502990281024e+02   2.43942909027437083e+07   1.31669130471581663e+06   5.19831502990281024e+02
2.58600009929478070e-01   3.58127792829019978e-19   5.66955896251480770e+09   2.29946780859428905e+07   1.40158611245430610e+06   5.14395944084434745e+02   2.65308930147449076e+07   1.40708536070820526e+06   5.14395944084434745e+02
2.71249150321404731e-01   3.50288397817602995e-19   6.21266096986713600e+09   2.49162239008069597e+07   1.49088564466343494e+06   5.05869967999650896e+02   2.87314668638739549e+07   1.49676137139498303e+06   5.05869967999650896e+02
2.84025416687741394e-01   3.42412510757042039e-19   6.78290470327970409e+09   2.68904104385127611e+07   1.57895103707623482e+06   4.94444305926452330e+02   3.09904498570623994e+07   1.58520595624860865e+06   4.94444305926452330e+02
2.96930086665771809e-01   3.34521886491083539e-19   7.38043125805520058e+09   2.89133443198352121e+07   1.66545506111650984e+06   4.80542914263752095e+02   3.33033774319408089e+07   1.67209116828095098e+06   4.80542914263752095e+02
3.09964450733247521e-01   3.26610506597369356e-19   8.00535345286089802e+09   3.09798182259563655e+07   1.74991385080669611e+06   4.64405954123939921e+02   3.56642318270582482e+07   1.75693184973097057e+06   4.64405954123939921e+02
3.23129812337437095e-01   3.18682007834765744e-19   8.65775967843668747e+09   3.30847214011761397e+07   1.83190771322047245e+06   4.46347885715601194e+02   3.80671481787628457e+07   1.83930716262002685e+06   4.46347885715601194e+02
3.36427488025472288e-01   3.10752192325155457e-19   9.33771306629965019e+09   3.52234021173433140e+07   1.91112603518705955e+06   4.26763708294751268e+02   4.05068426957827955e+07   1.91890561529562646e+06   4.26763708294751268e+02
3.49858807576003183e-01   3.02813714737283827e-19   1.00452483908530235e+10   3.73897351989097297e+07   1.98709503161909245e+06   4.05887910415111662e+02   4.29762995684990957e+07   1.99525195625948138e+06   4.05887910415111662e+02
3.63425114132177818e-01   2.94885004498821811e-19   1.07803691386435623e+10   3.95788960123528838e+07   2.05956667404881725e+06   3.84112749900155563e+02   4.54700881535600573e+07   2.06809730551504809e+06   3.84112749900155563e+02
3.77127764335957183e-01   2.86961691532505875e-19   1.15430582263892879e+10   4.17844792319241166e+07   2.12811973093156051e+06   3.61670039959363521e+02   4.79809214515394419e+07   2.13701896235102741e+06   3.61670039959363521e+02
3.90968128463780484e-01   2.79058989996053360e-19   1.23332700914505520e+10   4.40012714233825803e+07   2.19253223785077548e+06   3.38894148332766463e+02   5.05029579238071069e+07   2.20179401386123011e+06   3.38894148332766463e+02
4.04947590563593973e-01   2.71175121344941561e-19   1.31509309782612419e+10   4.62226464197183400e+07   2.25244196257767221e+06   3.15997001771606961e+02   5.30287065294993892e+07   2.26205876391419396e+06   3.15997001771606961e+02
4.19067548593257566e-01   2.63319077829399875e-19   1.39959332832519550e+10   4.84426535047863424e+07   2.30761475945885153e+06   2.93231107875388034e+02   5.55515035679479614e+07   2.31757790253422642e+06   2.93231107875388034e+02
4.33329414560340576e-01   2.55498598716093727e-19   1.48681558008607464e+10   5.06552384067079350e+07   2.35783600212474074e+06   2.70815727680871476e+02   5.80645828095763773e+07   2.36813561463365192e+06   2.70815727680871476e+02
4.47734614663324759e-01   2.47717114402792933e-19   1.57674446868043308e+10   5.28538134850020409e+07   2.40286688476506853e+06   2.48922905090348962e+02   6.05605724793559685e+07   2.41349174710910441e+06   2.48922905090348962e+02
4.62284589434224902e-01   2.39980635847945816e-19   1.66936176761019268e+10   5.50319469268124923e+07   2.44252375039270986e+06   2.27713265653681987e+02   6.30323055207123235e+07   2.45346138188179582e+06   2.27713265653681987e+02
4.76980793882642917e-01   2.32300865779240868e-19   1.76464634988591461e+10   5.71838918922583088e+07   2.47672862599700550e+06   2.07345394250936437e+02   6.54734332590018734e+07   2.48796553410110530e+06   2.07345394250936437e+02
4.91824697641270570e-01   2.24681136720780848e-19   1.86257572629987030e+10   5.93029700022107884e+07   2.50532900105990749e+06   1.87915194800760787e+02   6.78765295272799283e+07   2.51685038601578819e+06   1.87915194800760787e+02
5.06817785112853691e-01   2.17125116889802401e-19   1.96312427238423996e+10   6.13824432891026363e+07   2.52820020751025900e+06   1.69498918064067396e+02   7.02341155768010467e+07   2.53998997965985071e+06   1.69498918064067396e+02
5.21961555618634110e-01   2.09640939084641722e-19   2.06626336857454605e+10   6.34162118648865074e+07   2.54531059329892416e+06   1.52167524878935666e+02   7.25394685152114928e+07   2.55735160482246988e+06   1.52167524878935666e+02
5.37257523548281712e-01   2.02235525905306752e-19   2.17196239450411301e+10   6.53981360676194057e+07   2.55664570446931664e+06   1.35965264183751458e+02   7.47858260641763806e+07   2.56891975682778750e+06   1.35965264183751458e+02
5.52707218511336418e-01   1.94912364050718291e-19   2.28018917201231842e+10   6.73216068010908216e+07   2.56216853557598963e+06   1.20906831084620066e+02   7.69658882419712394e+07   2.57465626373480400e+06   1.20906831084620066e+02
5.68312185490169153e-01   1.87681703962007490e-19   2.39090867671377907e+10   6.91813308486176878e+07   2.56198260019364068e+06   1.07009288145481278e+02   7.90738835868093371e+07   2.57466389540185314e+06   1.07009288145481278e+02
5.84073984994482043e-01   1.80552072363871094e-19   2.50408266302118301e+10   7.09720060860490799e+07   2.55620113700268604e+06   9.42664261625331505e+01   8.11040269626577795e+07   2.56905516333377920e+06   9.42664261625331505e+01
5.99994193217360472e-01   1.73520382498184536e-19   2.61967227113832283e+10   7.26861208594841212e+07   2.54476374102442339e+06   8.26322401021596846e+01   8.30479843117413521e+07   2.55776833089463087e+06   8.26322401021596846e+01
6.16074402192893666e-01   1.66600500036952784e-19   2.73763659195612869e+10   7.43199369216608107e+07   2.52793961769070476e+06   7.20895020221177560e+01   8.49017702039040625e+07   2.54107238203350455e+06   7.20895020221177560e+01
6.32316219955379344e-01   1.59790951865854250e-19   2.85793233095901909e+10   7.58665466453697830e+07   2.50574806260228809e+06   6.25788660903462244e+01   8.66577439757235348e+07   2.51898553089082893e+06   6.25788660903462244e+01
6.48721270700128416e-01   1.53100799473658910e-19   2.98051262752648354e+10   7.73217080413601846e+07   2.47843076235371036e+06   5.40553341584636087e+01   8.83113243779381216e+07   2.49174916401933273e+06   5.40553341584636087e+01
6.65291194945886843e-01   1.46537590129742038e-19   3.10533194668807373e+10   7.86813930058501959e+07   2.44623753024217067e+06   4.64638692282446257e+01   8.98581597128943056e+07   2.45961286416703369e+06   4.64638692282446257e+01
6.82027649698886851e-01   1.40105904455235934e-19   3.23234181083510132e+10   7.99411637748687118e+07   2.40938653784730891e+06   3.97406697662707273e+01   9.12934142183643281e+07   2.42279449152940465e+06   3.97406697662707273e+01
6.98932308618551046e-01   1.33804179615173055e-19   3.36149168960432053e+10   8.10949391207670122e+07   2.36798703388993442e+06   3.38134679020852573e+01   9.26103623672375530e+07   2.38140259533692198e+06   3.38134679020852573e+01
7.16006862184858761e-01   1.27643008738880978e-19   3.49272821111626968e+10   8.21407591974358261e+07   2.32242828032485163e+06   2.86244387935295634e+01   9.38069731486601084e+07   2.33582684559419239e+06   2.86244387935295634e+01
7.33253017867395718e-01   1.21626704781758128e-19   3.62600003125820999e+10   8.30753874196013510e+07   2.27299501698359987e+06   2.41077566490719768e+01   9.48797336725298464e+07   2.28635206673039170e+06   2.41077566490719768e+01
7.50672500296101441e-01   1.15755716799022558e-19   3.76125269737622452e+10   8.38945372432799488e+07   2.21990183586119022e+06   2.01962377401330215e+01   9.58239163874725252e+07   2.23319270680981642e+06   2.01962377401330215e+01
7.68267051433735526e-01   1.10035932796405367e-19   3.89842957951026459e+10   8.45963684975912720e+07   2.16350461676793592e+06   1.68300388385147350e+01   9.66375589848172516e+07   2.17670513947351929e+06   1.68300388385147350e+01
7.86038430750074069e-01   1.04468973396921178e-19   4.03747306967402420e+10   8.51779269875313640e+07   2.10407795692253904e+06   1.39490146268376094e+01   9.73174078734021336e+07   2.11716420011962065e+06   1.39490146268376094e+01
8.03988415397857370e-01   9.90594826510755694e-20   4.17832693548688736e+10   8.56381331175888032e+07   2.04198540403241478e+06   1.14985907517631887e+01   9.78623155916607380e+07   2.05493413971470343e+06   1.14985907517631887e+01
