1.52092584206178039e+08 1.05650046576059082e+12 9.99999999999999778e-01 2.61962962896185648e-16 -9.99999999646326798e-01 4.28650210946441829e+08
1.51334019277811170e+08 1.04860635219687439e+12 9.99999999999999778e-01 2.65922087622523765e-16 -9.99999999642772308e-01 4.28650310147072673e+08
1.50579237707808197e+08 1.04077122301695776e+12 9.99999999999999667e-01 2.69941047786762637e-16 -9.99999999639182180e-01 4.28650409347726583e+08
1.49828220626590639e+08 1.03299463749275830e+12 9.99999999999999778e-01 2.74020747699800498e-16 -9.99999999635555747e-01 4.28650508548406601e+08
1.49080949258692265e+08 1.02527615818928992e+12 9.99999999999999778e-01 2.78162105339648829e-16 -9.99999999631893233e-01 4.28650607749103367e+08
1.48337404922290027e+08 1.01761535094005676e+12 9.99999999999999667e-01 2.82366052558009737e-16 -9.99999999628193637e-01 4.28650706949829280e+08
1.47597569028736740e+08 1.01001178482263110e+12 9.99999999999999667e-01 2.86633535289925157e-16 -9.99999999624456959e-01 4.28650806150575101e+08
1.46861423082096547e+08 1.00246503213441357e+12 9.99999999999999667e-01 2.90965513766645105e-16 -9.99999999620682645e-01 4.28650905351343691e+08
1.46128948678682446e+08 9.94974668368576172e+11 9.99999999999999667e-01 2.95362947006339516e-16 -9.99999999616870472e-01 4.28650981730442584e+08
1.45400127506596208e+08 9.87540272190181641e+11 9.99999999999999667e-01 2.99826820136693436e-16 -9.99999999613020107e-01 4.28651030091848195e+08
1.44674941345270544e+08 9.80161425412484985e+11 9.99999999999999667e-01 3.04358156581340874e-16 -9.99999999609130885e-01 4.28651078453262448e+08
1.43953372065013707e+08 9.72837712973409302e+11 9.99999999999999667e-01 3.08957975925431823e-16 -9.99999999605202472e-01 4.28651126814679027e+08
1.43235401626556039e+08 9.65568722912198608e+11 9.99999999999999667e-01 3.13627313163298527e-16 -9.99999999601234757e-01 4.28651175176104128e+08
1.42521012080599219e+08 9.58354046346245605e+11 9.99999999999999667e-01 3.18367218931318537e-16 -9.99999999597226963e-01 4.28651223537531614e+08
