0.00000000000000000e+00   3.70816179999999994e-07   1.67591178252617379e+00   1.00000000000000000e+00   9.79699856637454580e+00   5.42687361717383854e-01   2.45190654380945858e+02
1.00501670841679491e-02   3.74751255001447411e-07   1.67611272742799744e+00   1.00468641900316413e+00   9.67905247490893039e+00   5.41736866569750619e-01   2.43516089711077370e+02
2.02013400267557763e-02   3.74928555001450315e-07   1.67629909808262290e+00   1.00933307862696964e+00   9.56398679451600664e+00   5.40800579610117071e-01   2.41873068309542703e+02
3.04545339535169379e-02   3.78819305002865532e-07   1.67648823331024954e+00   1.01393916644084126e+00   9.45221400964595482e+00   5.39876425848251462e-01   2.40276028646241343e+02
4.08107741923882106e-02   3.79173905002877216e-07   1.67667266337330512e+00   1.01850389285032783e+00   9.34343633691201347e+00   5.38965396317073520e-01   2.38717344156607936e+02
5.12710963760241167e-02   3.83030180004267379e-07   1.67686467622697655e+00   1.02302649141354540e+00   9.23789119390327862e+00   5.38066399959888142e-01   2.37205751492036597e+02
6.18365465453596386e-02   3.83552230004292610e-07   1.67704072752290756e+00   1.02750621976563150e+00   9.13489092493572485e+00   5.37182116186662562e-01   2.35721241681798375e+02
7.25081812542163195e-02   3.87378955005661290e-07   1.67721814815150738e+00   1.03194236012703655e+00   9.03480938694504054e+00   5.36310694364157237e-01   2.34276978528994277e+02
8.32870676749586369e-02   3.88073380005706129e-07   1.67739840244750460e+00   1.03633422117420371e+00   8.93759892179464899e+00   5.35452110323170083e-01   2.32872898805402713e+02
9.41742837052104154e-02   3.91875480007057479e-07   1.67757209721553213e+00   1.04068113697664510e+00   8.84294488467301676e+00   5.34607526470337047e-01   2.31500377475354412e+02
1.05170918075647490e-01   3.92737355007126507e-07   1.67774812235234339e+00   1.04498246906402481e+00   8.75099585730443508e+00   5.33776120453396508e-01   2.30165404701446022e+02
1.16278070458871285e-01   3.96524680008467407e-07   1.67792155992304171e+00   1.04923760669714516e+00   8.66155757844768637e+00   5.32958375495723891e-01   2.28863277627517732e+02
1.27496851579375736e-01   3.97544155008564068e-07   1.67808507729231371e+00   1.05344596746979668e+00   8.57440247114146104e+00   5.32154987950199554e-01   2.27588044675556006e+02
1.38828383324621774e-01   4.01326555009901502e-07   1.67825347547038617e+00   1.05760699786632983e+00   8.48979723903292971e+00   5.31364769021372862e-01   2.26349240316476966e+02
1.50273798857227137e-01   4.02503630010030561e-07   1.67841917621210723e+00   1.06172017367347316e+00   8.40751043653469310e+00   5.30588382714879514e-01   2.25140795325151942e+02
1.61834242728283062e-01   4.06286030011367995e-07   1.67858426890170698e+00   1.06578500099964324e+00   8.32752030311467450e+00   5.29825582060205913e-01   2.23963331867404662e+02
1.73510870991810284e-01   4.07615780011532550e-07   1.67874037846237889e+00   1.06980101575950859e+00   8.24958266115095284e+00   5.29077139406923802e-01   2.22810154411677701e+02
1.85304851320365449e-01   4.11408030012876916e-07   1.67890424618429868e+00   1.07376778477876300e+00   8.17399433790318142e+00   5.28341781326569393e-01   2.21691711161291124e+02
1.97217363121810152e-01   4.12890455013081679e-07   1.67906352891875321e+00   1.07768490588619792e+00   8.10043090073810745e+00   5.27620438686381532e-01   2.20598868746429815e+02
2.09249597657251485e-01   4.16687630014429563e-07   1.67920940174701938e+00   1.08155200814523034e+00   8.02867347824307487e+00   5.26913489962357873e-01   2.19525934565004832e+02
2.21402758160169855e-01   4.18327655014680277e-07   1.67936852767045730e+00   1.08536875211755035e+00   7.95919320396682028e+00   5.26219268280879948e-01   2.18488608753208041e+02
2.33678059956743178e-01   4.22134680016035093e-07   1.67951031330718159e+00   1.08913483005859746e+00   7.89134105273552855e+00   5.25539700149464495e-01   2.17467427915657964e+02
2.46076730587380776e-01   4.23927380016334538e-07   1.67965764114184291e+00   1.09284996611608221e+00   7.82550274251395273e+00   5.24873235350416190e-01   2.16475602333144394e+02
2.58600009929478070e-01   4.27759030017706789e-07   1.67980522874149574e+00   1.09651391607115434e+00   7.76152266609415697e+00   5.24220099859967759e-01   2.15509249724637954e+02
2.71249150321404731e-01   4.29694555018056292e-07   1.67994269024508025e+00   1.10012646744474041e+00   7.69916092533284147e+00   5.23580926593477991e-01   2.14561569064994444e+02
2.84025416687741394e-01   4.33560680019453598e-07   1.68008992304486737e+00   1.10368743972346706e+00   7.63873600410900977e+00   5.22954478868594252e-01   2.13643572569932843e+02
2.96930086665771809e-01   4.35634105019854881e-07   1.68022237203142177e+00   1.10719668391358561e+00   7.57975663883037942e+00   5.22341944551840465e-01   2.12740682864875509e+02
3.09964450733247521e-01   4.39534705021277243e-07   1.68035636533682498e+00   1.11065408248999709e+00   7.52247301147889047e+00   5.21742331859384678e-01   2.11861676677112712e+02
3.23129812337437095e-01   4.41755880021737767e-07   1.68049444897808176e+00   1.11405954879512903e+00   7.46688148248164829e+00   5.21155498931808792e-01   2.11007200572613186e+02
3.36427488025472288e-01   4.45690955023185184e-07   1.68062119266611321e+00   1.11741302827834810e+00   7.41266713957733625e+00   5.20582090109115936e-01   2.10168111576353226e+02
3.49858807576003183e-01   4.48059880023709132e-07   1.68075600265731606e+00   1.12071449635076559e+00   7.36012772062427878e+00   5.20020921040787010e-01   2.09354785989637975e+02
3.63425114132177818e-01   4.52034355025185863e-07   1.68087972497597926e+00   1.12396395867963217e+00   7.30889336270025858e+00   5.19472848287842237e-01   2.08556177486605492e+02
3.77127764335957183e-01   4.54546105025775169e-07   1.68100789680135243e+00   1.12716145092436482e+00   7.25918383535446932e+00   5.18937057733786733e-01   2.07779994652316987e+02
3.90968128463780484e-01   4.58564905027285052e-07   1.68112631218811992e+00   1.13030703838179236e+00   7.21073526965377187e+00   5.18413990353901233e-01   2.07018617036009317e+02
4.04947590563593973e-01   4.61219480027943421e-07   1.68124708904770936e+00   1.13340081549966443e+00   7.16369972364434648e+00   5.17902863945036041e-01   2.06277769626157578e+02
4.19067548593257566e-01   4.65292455029494234e-07   1.68136586065052063e+00   1.13644290312242169e+00   7.11796866050910371e+00   5.17403862423017058e-01   2.05554535426970716e+02
4.33329414560340576e-01   4.68084930030222701e-07   1.68148021082027510e+00   1.13943345337978852e+00   7.07347522750659952e+00   5.16916884565314927e-01   2.04847502620863708e+02
4.47734614663324759e-01   4.72217005031818969e-07   1.68159471598608867e+00   1.14237264376182113e+00   7.03025255633221580e+00   5.16441576778470579e-01   2.04158432707440454e+02
4.62284589434224902e-01   4.75147380032621239e-07   1.68170999795456444e+00   1.14526067830563183e+00   6.98827230945561428e+00   5.15977664186534568e-01   2.03487204036636115e+02
4.76980793882642917e-01   4.79338555034263649e-07   1.68181723947862038e+00   1.14809778680056884e+00   6.94737471268788020e+00   5.15525404745593385e-01   2.02829210045820901e+02
4.91824697641270570e-01   4.82406830035144064e-07   1.68192134561278728e+00   1.15088422464005369e+00   6.90759533212386234e+00   5.15084440416412104e-01   2.02186235270310846e+02
5.06817785112853691e-01   4.86666955036841508e-07   1.68202691236533353e+00   1.15362027147804458e+00   6.86897952190089889e+00   5.14654367247787126e-01   2.01560406518202313e+02
5.21961555618634110e-01   4.89873130037801708e-07   1.68213095941233104e+00   1.15630623017222223e+00   6.83144951191274519e+00   5.14235085977257422e-01   2.00949874532331933e+02
5.37257523548281712e-01   4.94202205039553603e-07   1.68223239023167559e+00   1.15894242658656732e+00   6.79495467754601723e+00   5.13826552527160141e-01   2.00353496620373562e+02
5.52707218511336418e-01   4.97546280040599305e-07   1.68233615268311820e+00   1.16152920989314201e+00   6.75954330887297594e+00   5.13428410914455235e-01   1.99773397361547097e+02
5.68312185490169153e-01   5.01949230042412400e-07   1.68243489692107007e+00   1.16406694930096943e+00   6.72507719016383287e+00   5.13040602136429991e-01   1.99205834836363408e+02
5.84073984994482043e-01   5.05426280043542575e-07   1.68252375635947060e+00   1.16655603423556964e+00   6.69146345967875611e+00   5.12663104125527402e-01   1.98648327838445653e+02
5.99994193217360472e-01   5.09912955045425388e-07   1.68261957881665647e+00   1.16899687359529048e+00   6.65891991650770887e+00   5.12295312288911786e-01   1.98108284581814303e+02
6.16074402192893666e-01   5.13522980046643635e-07   1.68270700632684544e+00   1.17138989551332284e+00   6.62719441178625424e+00   5.11937449688254831e-01   1.97578189078677696e+02
6.32316219955379344e-01   5.18093380048596591e-07   1.68279985418835687e+00   1.17373554580058648e+00   6.59645838769838733e+00   5.11588841076802359e-01   1.97064152352339192e+02
6.48721270700128416e-01   5.21841305049910188e-07   1.68289113629857612e+00   1.17603428420058420e+00   6.56658591508119382e+00   5.11249606032000758e-01   1.96562498171678556e+02
6.65291194945886843e-01   5.26495430051936357e-07   1.68297596575561759e+00   1.17828659183973183e+00   6.53749396858757326e+00   5.10919655776481019e-01   1.96071043333930163e+02
6.82027649698886851e-01   5.30824505053688252e-07   1.68305488754228882e+00   1.18049296163300976e+00   6.50916831678317287e+00   5.10598765481810712e-01   1.95589804171986373e+02
6.98932308618551046e-01   5.35138805055428479e-07   1.68314162815812107e+00   1.18265390078332278e+00   6.48176572241048365e+00   5.10286318438040176e-01   1.95124385324938913e+02
7.16006862184858761e-01   5.39576230057270281e-07   1.68322303399760109e+00   1.18476992957471960e+00   6.45508494239400576e+00   5.09982583748887941e-01   1.94668605636308200e+02
7.33253017867395718e-01   5.44003805059103881e-07   1.68329856761933438e+00   1.18684158115518179e+00   6.42910190025322237e+00   5.09687346585199874e-01   1.94222144312372478e+02
7.50672500296101441e-01   5.48559430061044110e-07   1.68337628263187433e+00   1.18886940023078091e+00   6.40390520422545695e+00   5.09400208631963336e-01   1.93788289934184320e+02
7.68267051433735526e-01   5.53105205062976136e-07   1.68345084698664849e+00   1.19085394085538954e+00   6.37939923136905218e+00   5.09121037041954994e-01   1.93364455838960879e+02
7.86038430750074069e-01   5.57779030065019557e-07   1.68352643318482698e+00   1.19279576846965041e+00   6.35562306331910865e+00   5.08849683632219829e-01   1.92952138902397394e+02
8.03988415397857370e-01   5.62443005067054352e-07   1.68359879161175230e+00   1.19469545798412891e+00   6.33249277738882377e+00   5.08586038803499396e-01   1.92549055168800692e+02
8.22118800390509552e-01   5.67230105069196757e-07   1.68366363004436637e+00   1.19655359092806801e+00   6.30994504423670666e+00   5.08329897502417971e-01   1.92153636327344145e+02
8.40431398781638084e-01   5.72022130071343686e-07   1.68373247482652166e+00   1.19837075608559895e+00   6.28810811767839617e+00   5.08080902393216016e-01   1.91770313604252095e+02
8.58928041846342527e-01   5.76932355073598995e-07   1.68380365797556064e+00   1.20014754841618676e+00   6.26693940899502788e+00   5.07838988483482079e-01   1.91397987511682118e+02
8.77610579264344048e-01   5.81842580075854305e-07   1.68386357217893790e+00   1.20188456976311442e+00   6.24624922465456578e+00   5.07604182361900191e-01   1.91030945212560908e+02
8.96480879304952127e-01   5.86880855078228101e-07   1.68393421508455132e+00   1.20358242580797592e+00   6.22629126535269872e+00   5.07375866634023343e-01   1.90677744471034970e+02
9.15540829013896884e-01   5.91909280080592425e-07   1.68399004231749272e+00   1.20524172520253892e+00   6.20674421304009272e+00   5.07154327586046616e-01   1.90328327903761249e+02
9.34792334402032132e-01   5.97080530083093787e-07   1.68405634807071913e+00   1.20686308442879708e+00   6.18789701282023952e+00   5.06939069737501802e-01   1.89992202639856487e+02
9.54237320635940023e-01   6.02232080085576309e-07   1.68411159177911429e+00   1.20844711926908976e+00   6.16947345223984556e+00   5.06730217949622364e-01   1.89660844838957502e+02
9.73877732230448379e-01   6.07531380088203041e-07   1.68416930996538783e+00   1.20999444773902343e+00   6.15161510168376235e+00   5.06527286747617156e-01   1.89339230660101634e+02
9.93715533243083149e-01   6.12815905090814928e-07   1.68423163989565938e+00   1.21150568896922839e+00   6.13433429449484713e+00   5.06330258244447773e-01   1.89027846258679688e+02
1.01375270747047752e+00   6.18238330093565046e-07   1.68428404536180421e+00   1.21298146346319413e+00   6.11745156608854135e+00   5.06139129918809605e-01   1.88721243023141426e+02
1.03399125864675145e+00   6.23655830096310215e-07   1.68433385025734972e+00   1.21442239148630082e+00   6.10103773078652800e+00   5.05953629006549055e-01   1.88421977013224875e+02
1.05443321064388851e+00   6.29211230099197215e-07   1.68438629321952993e+00   1.21582909247967730e+00   6.08513545762559094e+00   5.05773454225442620e-01   1.88131772496766729e+02
1.07508060767412372e+00   6.34766630102084216e-07   1.68444191745093308e+00   1.21720218700064775e+00   6.06973377381341006e+00   5.05598603713491745e-01   1.87850362035843858e+02
1.09593551449436566e+00   6.40450080105104950e-07   1.68449274201601717e+00   1.21854229265821790e+00   6.05473757958360004e+00   5.05428989602228040e-01   1.87574964390194793e+02
1.11700001661267567e+00   6.46143380108135898e-07   1.68454134241728393e+00   1.21985002438723877e+00   6.04016214243785576e+00   5.05264378817230519e-01   1.87306368474989199e+02
1.13827622049681976e+00   6.51959805111300609e-07   1.68458516033601158e+00   1.22112599410596578e+00   6.02596397927520933e+00   5.05104639448535675e-01   1.87043426522273478e+02
1.15976625378491605e+00   6.57795930114486807e-07   1.68463337539542679e+00   1.22237081089267119e+00   6.01222949404094020e+00   5.04949648945391738e-01   1.86789008704590913e+02
1.18147226549820195e+00   6.63745330117797294e-07   1.68467726496903980e+00   1.22358508178226266e+00   5.99885234884964813e+00   5.04799339685825132e-01   1.86539938636305294e+02
1.20339642625593779e+00   6.69724280121141069e-07   1.68472163635416372e+00   1.22476940796838907e+00   5.98588235186489293e+00   5.04653432413529557e-01   1.86298120635950823e+02
1.22554092849246876e+00   6.75816505124612735e-07   1.68476784042927186e+00   1.22592438699528516e+00   5.97332101774288216e+00   5.04511850875275170e-01   1.86063733010356628e+02
1.24790798667647218e+00   6.81933355128112211e-07   1.68480553030418534e+00   1.22705061372117874e+00   5.96103267000297077e+00   5.04374614037765068e-01   1.85832570463394404e+02
1.27049983753240703e+00   6.88173330131754661e-07   1.68484968656962986e+00   1.22814867567969577e+00   5.94918005113842163e+00   5.04241463721212368e-01   1.85610029568415797e+02
1.29331874026418392e+00   6.94428080135414392e-07   1.68488562769377248e+00   1.22921915492741096e+00   5.93759053533137404e+00   5.04112264374437791e-01   1.85390914159809654e+02
1.31636697678109282e+00   7.00815805139230486e-07   1.68492401983325513e+00   1.23026262684848819e+00   5.92637802963714311e+00   5.03986948142466806e-01   1.85178888606135388e+02
1.33964685192599209e+00   7.07223230143070502e-07   1.68496504749064124e+00   1.23127966375213171e+00   5.91552734701820526e+00   5.03865411575640687e-01   1.84973629200278225e+02
1.36316069370579607e+00   7.13753780147059845e-07   1.68500153432510813e+00   1.23227082964428880e+00   5.90494414707506809e+00   5.03747587042586265e-01   1.84772293184275867e+02
1.38691085352427779e+00   7.20308955151079116e-07   1.68503469707487463e+00   1.23323668141524379e+00   5.89464154601604040e+00   5.03633217802543554e-01   1.84575601119146171e+02
1.41089970641721107e+00   7.26992180155257321e-07   1.68507149514626930e+00   1.23417777352537694e+00   5.88469130043999566e+00   5.03522318279209347e-01   1.84385812553069968e+02
1.43512965128987569e+00   7.33700030159466408e-07   1.68510614792205482e+00   1.23509464955755455e+00   5.87497596789867593e+00   5.03414831321761902e-01   1.84199338722308028e+02
1.45960311115695118e+00   7.40535930163836758e-07   1.68513700574614878e+00   1.23598784638683723e+00   5.86558372822232332e+00   5.03310552843866721e-01   1.84019192645403251e+02
